#OTUID	domain	phylum	class	order	family	genus	species
dface94d9600ceb19d0364e8289d6be1	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
e736491ff0a60dafc8b40af613fb04ba	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
75fd07bd7f93afdffe94ba1b750cbb3f	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
1f98838ab6b639f788b27a55ffd68554	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
e57fbb7f4f5b6597b1f10ef4a0895477	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
d0d2f0efcd70fd353ab3bca3c2ed89df	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
2c73f6508e214171c2cf7db8adadadbf	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
b0fdf329c81932c2089ea866e92e8540	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
c5a67da1fcb1f6ab29b2dd041208ec68	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
38e925057625814812ca094ae6533f4d	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
6287e8f697dea08058877d11e2a4facc	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
843a4f7501de1d8accf2206def9a0103	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	metagenome
8bc028640e016f64435494a54fa7add0	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	metagenome
87f9bfe6c74e12260722957843de8554	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	metagenome
58054f84600eb66e241f31401e64e311	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Shimazuella	metagenome
535b104513ea08495abbd7d3729312c0	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Shimazuella	metagenome
27f6d390f583e1e4156b14ab8f39f48e	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	metagenome
a7cac1d1cdea0d14ac7e32e37c6a1d9d	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	metagenome
759d212c52f596ac0d30694b84f05bbb	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	metagenome
f4a9c304b34533c4da5f877fd73aeeee	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	metagenome
410fe432fea7e8aaffab2baeb98d0193	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	metagenome
4c61258341c16e417041ad2ce2704535	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	metagenome
c0abfabccf2d436c6b4d096101be1e4e	Bacteria	Bacteroidota	SJA-28	SJA-28	SJA-28	SJA-28	metagenome
e6042d5ff747339973cc888998179c4c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	metagenome
8f40cdb419b815d9705c14b262146bd5	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
08d8b228d8c11138279e1671dff53e9f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
a793cfa472e22a3ceeac5905f9343cd0	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
d7495b958138e3a71f2d0fea66f5d68b	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
16c6f97d1c5391e5817c4d889b2c0c38	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
72511d8bcfb5a3e1e61f6ecf896bdd53	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
ed4a1951c5c09aee028e412ce6e63916	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
57f8e9b144b2ef552a54349a88c846cd	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
31febf53857f8fbb5bfa10371673c950	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
942b91b8649305ce7932189a93211536	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
0880a4032f36ff14aaafb67e65770bb8	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
e513475b7d4da9a28502cbcab02bec23	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
373c098e6decd7600c842b3fc29d0fdb	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
4af7b4403399510884f65f829d6a1836	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
7b5846601b683cc991f7f2de3ff89997	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
1030db055404821a3bf6a4aefc047a94	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
db576051fa1c0a07b932b5262d38a33f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
3b5676dbb93d4091d1468fadc1933ae8	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
f4ca24355cdbac7181b362a21da39d70	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
5fca2601e0083229836e57758278603a	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
a0fd66bc1842f91c1b55735f7470a5ae	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
4d701ddecfbdd093f45150438efe4f9e	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
6fff0901b4707d51a081e2f5e7b7545c	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
e3d370738bfd748286893cb966dda70a	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
9ee7642f522fda82ab8dcdddc02a4c45	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
4a138cf3a9a0ce0306327a4ad17f42fc	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
13a2725d0366f99f8086812b02cc5c70	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
412fb3c40b49c4901e9d2dfdec434c49	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
ed9114be920e8df4822a8bc5aed83f2e	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
0ee4569df7500932738194d5c84cb0ca	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
2e0533ee53cf25a732f4792a8c02857a	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
dc8aa4135491e66879b656ccc6065107	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
25c275a65dc395d52db87c77cd409d89	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
f0bb54fb96622fa5720eb6535139e888	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Sorangium	metagenome
dc8fc811fc2ac5b6dd8b5594a30afc61	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Sorangium	metagenome
e71c86754bc9e5d7e0aa0f297bd99dda	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	metagenome
d9c72173d4343833ced36bd1533be8ff	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	metagenome
e1ea4080463cc8d549ad08132da242f2	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	metagenome
3bb237e5174e07cb6226a730130e531a	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangiaceae	metagenome
e186c9c4a81207a06ccc11db23667bf5	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangiaceae	metagenome
83fdad14e686805f5d9922e284e512e2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	metagenome
7fa4f819ec055ec95b70943efef732c9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	metagenome
c12a2c34f77678739736cff3af60a412	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	metagenome
b239b79492b47cf0f42f941ec8ab22d0	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
faa037cb0130946981f97323eb8086f3	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
f7626aa2952cb76d8bb7a922cb2003dd	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
ffcfacd965b8633bd2534fd8b18466f4	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
4571b7dd84f74e0f3cbba37ed0b06bf2	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
d931d97658b62fdfd8509f5dcd087553	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
293f3c16debf82ed51b75e357c7b26c0	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
2dcdba202c00320f77497b45c6d23489	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
d75198a04ae7f4d6cdaf397565e7b9cf	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
c965854c1dfdfaf60b5a75bbe4b6f735	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
58f626043338e471a7350fa8cd59ef15	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	metagenome
28d29b96df3d94fd0f757a5a6cc50cd6	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	metagenome
1a9cce8a4ab84f2fafe95b5a15e5dbeb	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
6695d8b67a4f4555b884704b43ab5e80	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
76c6df3551f517f8e0c994d0a874827c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
4056e76856ae2a099b35a45c0daa6217	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
81bbdcb7c2dceec5bc13cd6856aa3c87	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
d80544fccb306a17d3caa8e033d30505	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
b3d131ba8fbdc9cf7573d10693ac414e	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
a031a9888b6e7f288f0e3ddb51b43f65	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
bd87dec98a3d79fd4ea1803b057d661c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
1c6b8f535d337599259b5bf99ccb6a37	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
c64ab64c24725066eee2a694d7ca29d0	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
378cb3670b8f37c4b39ae52a480cd724	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
505d23f180aefb9f235e0c40980c1164	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
60d7c747a549aab13f8c90567bc7d872	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
724c32b502c8648105bb3bb670dd1697	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
c1ce880de564cb233123de5632214051	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
e1596de302989b09b03f825d1ab0abd7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
42988ae24ceabe0e3a6a9c0167443e57	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
868f165ef0ef4a1fe97ed619b1455230	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
363e5e569bb229fb5d9ed3d6b1731df8	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
3feb24ef986eecf708c592eedccb05d3	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
f822307e75f5ecf56a32bb978cfa0556	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
9aaaf9fa09d4e73469b9d9b770b86213	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
b952245692c1eb89d4421a1e0af90e6a	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
2cc4912092dcfb9c2bc79ca82fb13e60	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	metagenome
5ea15ace6588beceb9b54a615b799b83	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	metagenome
55561ce3f59fd3abc424b25a6e561dd7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	metagenome
b7951e26eb282376b1f9a24e7ee23a3b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	metagenome
9fd81c73c9cdb970db58114e03460e7c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	metagenome
efcc75748d69f33ac489e4c5e2a60e70	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	metagenome
ed50681f3ee37d313418f1fea0da4a43	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	metagenome
4b2c3e5a71aa67f7159734484b8b9c1a	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	metagenome
a34cc5e036b17bd00e12179cce3a02de	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	uncultured	metagenome
8b8805e5c511177ded7c805c69daa160	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	metagenome
54ef8322140752839f570b5ad7ae6a2d	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	metagenome
776181faa478d18c2525552cae860549	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	metagenome
fb401de655ff13e6cc17a72c24bb09ed	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	metagenome
54cfd52a77539e0e6114b845f44cd964	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	metagenome
82ad6e60816f7dfb8f52964e8e24e466	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	metagenome
be47bcd19d3e1d6275c373a34586a939	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
372f0abfed4521ee47cd28c3096606c4	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
731019e2f33fea0dfee4e1fd6f95561e	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
5a35125d79fe185a82d7324658aa4627	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
2d0cbe48aa7b241e7e03115d28db0a78	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
5dd57948e0dbafe2bf3ae702caadedfa	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
91d03328ae3529dcb27d1430c11ae365	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
8ce1132fa799f8c98b3714bef0745bb5	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
efebdb8a24f341b8252c606d2c302ff0	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	metagenome
495675eba279176fa44a125b063069c6	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	metagenome
73e2e285d851c054cbbfc101e2c4c3d7	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
af9407d35fc7c9eee1900c87bf927791	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
145b78529dc00c729ed0ea38f03a9c0f	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
73175aae9f1ea95ccf3f1b79cc59ab3d	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
6702efd30207d950093d110a3f0a30b1	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
753c30d2702c019cf62ba99e540bd022	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
db28d3740ade5015e7a3c8026c8522dc	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
cddb1a0d48f7230d2e5b7beefe5fd726	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
ad3e0bdf0943ee59cc4d5e34c3fbf979	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	metagenome
a38069603eb3b825ef61c085f0a521e6	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
dadcb185ead040e0e9fad84a57f0d7a9	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
90bcea3b5e4a5789566225e39c550c6b	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
84678948102790db80f2e580da1f6cc8	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
5b08e0866dc9f36934c476346661c531	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
ce60a6ff9d1ebb20bc5c414825cd8833	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
7b509c574ddfa1f3f5ce9f6d63f7efe3	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
e4328c0e2eb24b1c2cfec5744ad2b2a6	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
641c9b9aaf792a2c5df62b5beb51d899	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
2cd9367499ba7c4a3a6c564e90a100ae	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	metagenome
a335e3b1b1ab8f10e115fcf3e613f3dc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured	metagenome
1f353984668aabab02bf4f7bce9fe347	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	metagenome
d30ec6a7ed3f2a53b1ef1e93a14b8cb3	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	metagenome
3f4c7615d090fcc1af35d71ba3502e8c	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
2e2cbf508957958a32e66c3b3471c4e5	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
9b546b6c92c284fc4e3f371edec3e03c	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
bb19c0e4d6c52d0490950ec84838bca3	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
b2d5c81840363108d8c1ee54fe294e1b	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
783d8f0b6142586256bd41f955f4b4cf	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
2d366ab9bb78b4b00037fde2bc2a9815	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
d672a326a393e46831e8c4964f60a8ed	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
b0385c6d1c5d8c5020713fcd5765ae6a	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
fb73b105e0d82da5262692a8d16fb465	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
054a00589edf8e1631ccbf2b360298e5	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
a3aa7abfcc170ca75a7532de972b1f3e	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	metagenome
3b48c068da1118db50ed186610981950	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	uncultured	metagenome
50be3d014acf11141e922139efee4bfb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	uncultured	metagenome
c67cc72d18e79a311f883716dc9cde12	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	uncultured	metagenome
9bfc733eedcbc1ef89999b9342e6d474	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	uncultured	metagenome
3606fbcca784de603beb7d153468bfdd	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	uncultured	metagenome
7194f3ecb2968f2f1932b509c1d39268	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	uncultured	metagenome
f5adc84a37bedb8942131b3964dbddbb	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	uncultured	metagenome
5e2e8e880407648f42358dc82bc06ea0	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	uncultured	metagenome
c7e754cfad78bf43c731d81ea0912043	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	uncultured	metagenome
2e1e6096c17b3e0eedc2d919e962c6c7	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	uncultured	metagenome
